ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,NL_NAME_2,VARNAME_2,TYPE_2,ENGTYPE_2,PROVINCE,REGION
"177",PHL,Philippines,"1",Abra,"20",Sallapadan,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"21",San Isidro,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"22",San Juan,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"23",San Quintin,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"24",Tayum,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"25",Tineg,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"26",Tubo,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"27",Villaviciosa,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"2",Agusan del Norte,"28",Buenavista,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"29",Butuan City,,,Lungsod|Siyudad,City,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"30",Cabadbaran City,,,Lungsod|Siyudad,City,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"31",Carmen,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"32",Jabonga,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"33",Kitcharao,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"34",Las Nieves,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"35",Magallanes,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"36",Mainit Lake,,,Waterbody,Waterbody,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"37",Nasipit,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"38",Remedios T. Romualdez,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"39",Santiago,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"2",Agusan del Norte,"40",Tubay,,,Bayan|Munisipyo,Municipality,Agusan del Norte,Caraga (Region XIII)
"177",PHL,Philippines,"37",Isabela,"723",San Pablo,,,Bayan|Munisipyo,Municipality,Isabela,Cagayan Valley (Region II)
"177",PHL,Philippines,"37",Isabela,"724",Santa Maria,,,Bayan|Munisipyo,Municipality,Isabela,Cagayan Valley (Region II)
"177",PHL,Philippines,"37",Isabela,"725",Santiago City,,,Lungsod|Siyudad,City,Isabela,Cagayan Valley (Region II)
"177",PHL,Philippines,"37",Isabela,"726",Santo Tomas,,,Bayan|Munisipyo,Municipality,Isabela,Cagayan Valley (Region II)
"177",PHL,Philippines,"37",Isabela,"727",Tumauini,,,Bayan|Munisipyo,Municipality,Isabela,Cagayan Valley (Region II)
"177",PHL,Philippines,"38",Kalinga,"728",Balbalan,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"729",Lubuagan,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"730",Pasil,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"731",Pinukpuk,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"732",Rizal,,Rizal (Liwan),Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"733",Tabuk City,,,Lungsod|Siyudad,City,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"734",Tanudan,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"38",Kalinga,"735",Tinglayan,,,Bayan|Munisipyo,Municipality,Kalinga,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"39",La Union,"736",Agoo,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"737",Aringay,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"738",Bacnotan,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"739",Bagulin,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"740",Balaoan,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"741",Bangar,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"742",Bauang,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"743",Burgos,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"39",La Union,"744",Caba,,,Bayan|Munisipyo,Municipality,La Union,Ilocos Region (Region I)
"177",PHL,Philippines,"68",Shariff Kabunsuan,"1405",Parang,,,Bayan|Munisipyo,Municipality,Shariff Kabunsuan,Autonomous Region of Muslim Mindanao (ARMM)
"177",PHL,Philippines,"68",Shariff Kabunsuan,"1406",Sultan Kudarat,,,Bayan|Munisipyo,Municipality,Shariff Kabunsuan,Autonomous Region of Muslim Mindanao (ARMM)
"177",PHL,Philippines,"68",Shariff Kabunsuan,"1407",Sultan Mastura,,,Bayan|Munisipyo,Municipality,Shariff Kabunsuan,Autonomous Region of Muslim Mindanao (ARMM)
"177",PHL,Philippines,"68",Shariff Kabunsuan,"1408",Upi,,,Bayan|Munisipyo,Municipality,Shariff Kabunsuan,Autonomous Region of Muslim Mindanao (ARMM)
"177",PHL,Philippines,"69",Siquijor,"1409",Enrique Villanueva,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"69",Siquijor,"1410",Larena,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"69",Siquijor,"1411",Lazi,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"69",Siquijor,"1412",Maria,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"69",Siquijor,"1413",San Juan,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"69",Siquijor,"1414",Siquijor,,,Bayan|Munisipyo,Municipality,Siquijor,Central Visayas (Region VII)
"177",PHL,Philippines,"70",Sorsogon,"1415",Barcelona,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1416",Bulan,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1417",Bulusan,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1418",Casiguran,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1419",Castilla,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1420",Donsol,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1421",Gubat,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1422",Irosin,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1423",Juban,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1424",Magallanes,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"70",Sorsogon,"1425",Matnog,,,Bayan|Munisipyo,Municipality,Sorsogon,Bicol Region (Region V)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1626",Tabina,,,Bayan|Munisipyo,Municipality,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1627",Tambulig,,,Bayan|Munisipyo,Municipality,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1628",Tigbao,,,Bayan|Munisipyo,Municipality,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1629",Tukuran,,,Bayan|Munisipyo,Municipality,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1630",Vincenzo A. Sagun,,,Bayan|Munisipyo,Municipality,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"81",Zamboanga del Sur,"1631",Zamboanga City,,,Lungsod|Siyudad,City,Zamboanga del Sur,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1632",Alicia,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1633",Buug,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1634",Diplahan,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1635",Imelda,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1636",Ipil,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1637",Kabasalan,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1638",Mabuhay,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1639",Malangas,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1640",Naga,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1641",Olutanga,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1642",Payao,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1643",Roseller Lim,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1644",Siay,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"82",Zamboanga Sibugay,"1645",Talusan,,,Bayan|Munisipyo,Municipality,Zamboanga Sibugay,Zamboanga Peninsula (Region IX)
"177",PHL,Philippines,"21",Camiguin,"385",Guinsiliban,,,Bayan|Munisipyo,Municipality,Camiguin,Northern Mindanao (Region X)
"177",PHL,Philippines,"21",Camiguin,"386",Mahinog,,,Bayan|Munisipyo,Municipality,Camiguin,Northern Mindanao (Region X)
"177",PHL,Philippines,"21",Camiguin,"387",Mambajao,,,Bayan|Munisipyo,Municipality,Camiguin,Northern Mindanao (Region X)
"177",PHL,Philippines,"21",Camiguin,"388",Sagay,,,Bayan|Munisipyo,Municipality,Camiguin,Northern Mindanao (Region X)
"177",PHL,Philippines,"22",Capiz,"389",Cuartero,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"390",Dao,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"391",Dumalag,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"392",Dumarao,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"393",Ivisan,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"394",Jamindan,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"395",Ma-Ayon,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"396",Mambusao,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"397",Panay,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"398",Panitan,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"399",Pilar,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"400",Pontevedra,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"401",President Roxas,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"402",Roxas City,,,Lungsod|Siyudad,City,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"403",Sapi-An,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"404",Sigma,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"22",Capiz,"405",Tapaz,,,Bayan|Munisipyo,Municipality,Capiz,Western Visayas (Region VI)
"177",PHL,Philippines,"23",Catanduanes,"406",Bagamanoc,,,Bayan|Munisipyo,Municipality,Catanduanes,Bicol Region (Region V)
"177",PHL,Philippines,"1",Abra,"1",Bangued,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"2",Boliney,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"3",Bucay,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"4",Bucloc,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"5",Daguioman,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"6",Danglas,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"7",Dolores,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"8",La Paz,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"9",Lacub,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"10",Lagangilang,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"11",Lagayan,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"12",Langiden,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"13",Licuan-Baay,,Licuan,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"14",Luba,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"15",Malibcong,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"16",Manabo,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"17",Peñarrubia,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"18",Pidigan,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"1",Abra,"19",Pilar,,,Bayan|Munisipyo,Municipality,Abra,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"3",Agusan del Sur,"41",Bayugan City,,,Lungsod|Siyudad,City,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"42",Bunawan,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"43",Esperanza,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"44",La Paz,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"45",Loreto,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"46",Prosperidad,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"47",Rosario,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"48",San Francisco,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"49",San Luis,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"50",Santa Josefa,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"51",Sibagat,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"52",Talacogon,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"53",Trento,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"3",Agusan del Sur,"54",Veruela,,,Bayan|Munisipyo,Municipality,Agusan del Sur,Caraga (Region XIII)
"177",PHL,Philippines,"4",Aklan,"55",Altavas,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"56",Balete,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"57",Banga,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"58",Batan,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"59",Buruanga,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"60",Ibajay,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"61",Kalibo,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"62",Lezo,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"63",Libacao,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"64",Madalag,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"65",Makato,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"66",Malay,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"67",Malinao,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"68",Nabas,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"69",New Washington,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"70",Numancia,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"4",Aklan,"71",Tangalan,,,Bayan|Munisipyo,Municipality,Aklan,Western Visayas (Region VI)
"177",PHL,Philippines,"5",Albay,"72",Bacacay,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"73",Bato Lake,,,Waterbody,Waterbody,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"74",Camalig,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"75",Daraga,,Locsin,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"76",Guinobatan,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"77",Jovellar,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"78",Legazpi City,,,Lungsod|Siyudad,City,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"79",Libon,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"80",Ligao City,,,Lungsod|Siyudad,City,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"81",Malilipot,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"82",Malinao,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"83",Manito,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"84",Oas,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"85",Pio Duran,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"86",Polangui,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"87",Rapu-Rapu,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"88",Santo Domingo,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"89",Tabaco City,,,Lungsod|Siyudad,City,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"5",Albay,"90",Tiwi,,,Bayan|Munisipyo,Municipality,Albay,Bicol Region (Region V)
"177",PHL,Philippines,"6",Antique,"91",Anini-Y,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"92",Barbaza,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"93",Belison,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"94",Bugasong,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"95",Caluya,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"96",Culasi,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"97",Hamtic,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"98",Laua-An,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"99",Libertad,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"100",Pandan,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"101",Patnongon,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"102",San Jose,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"103",San Remigio,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"104",Sebaste,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"105",Sibalom,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"106",Tibiao,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"107",Tobias Fornier,,Dao,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"6",Antique,"108",Valderrama,,,Bayan|Munisipyo,Municipality,Antique,Western Visayas (Region VI)
"177",PHL,Philippines,"7",Apayao,"109",Calanasan,,Bayag,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"7",Apayao,"110",Conner,,,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"7",Apayao,"111",Flora,,,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"7",Apayao,"112",Kabugao,,,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"7",Apayao,"113",Luna,,,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
"177",PHL,Philippines,"7",Apayao,"114",Pudtol,,,Bayan|Munisipyo,Municipality,Apayao,Cordillera Administrative Region (CAR)
